"LIST_CODE_ID","LIST_TYPE_ID","CODE","NAME"
"A30r","H","G73.0","ZESPOŁY MIASTENICZNE W CHOROBACH UKŁADU WEWNĄTRZWYDZIELNICZEGO"
"A30r","H","G73.1","ZESPÓŁ EATONA-LAMBERTA (C80+)"
"A30r","H","G73.2","INNE ZESPOŁY MIASTENICZNE W CHOROBACH NOWOTWOROWYCH (C00-D48+)"
"A30r","H","G73.3","ZESPOŁY MIASTENICZNE W INNYCH CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"A30r","H","G73.4","MIOPATIA W CHOROBACH ZAKAŹNYCH I PASOŻYTNICZYCH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"A30r","H","G73.5","MIOPATIA W CHOROBACH UKŁADU WEWNĄTRZWYDZIELNICZEGO"
"A30r","H","G73.6","MIOPATIA W CHOROBACH METABOLICZNYCH"
"A30r","H","G73.7","MIOPATIA W INNYCH CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"A31","H","E10.4","CUKRZYCA INSULINOZALEŻNA (Z POWIKŁANIAMI NEUROLOGICZNYMI)"
"A31","H","E11.4","CUKRZYCA INSULINONIEZALEŻNA (Z POWIKŁANIAMI NEUROLOGICZNYMI)"
"A31","H","E12.4","CUKRZYCA ZWIĄZANA Z NIEDOŻYWIENIEM (Z POWIKŁANIAMI NEUROLOGICZNYMI)"
"A31","H","E13.4","INNE OKREŚLONE POSTACIE CUKRZYCY (Z POWIKŁANIAMI NEUROLOGICZNYMI)"
"A31","H","E14.4","CUKRZYCA NIE OKREŚLONA (Z POWIKŁANIAMI NEUROLOGICZNYMI)"
"A31","H","G54.0","ZABURZENIA SPLOTU RAMIENNEGO"
"A31","H","G54.1","ZABURZENIA SPLOTU LĘDŹWIOWO-KRZYŻOWEGO"
"A31","H","G54.2","ZABURZENIA KORZENI NERWÓW RDZENIOWYCH SZYJNYCH NIESKLASYFIKOWANYCH GDZIE INDZIEJ"
"A31","H","G54.3","ZABURZENIA KORZENI NERWÓW RDZENIOWYCH PIERSIOWYCH NIESKLASYFIKOWANYCH GDZIE INDZIEJ"
"A31","H","G54.4","ZABURZENIA KORZENI NERWÓW RDZENIOWYCH LĘDŹWIOWO-KRZYŻOWYCH NIESKLASYFIKOWANYCH GDZIE INDZIEJ"
"A31","H","G54.5","NERWOBÓL Z ZANIKIEM MIĘŚNI"
"A31","H","G54.6","ZESPÓŁ BÓLU FANTOMOWEGO KOŃCZYNY Z BÓLEM"
"A31","H","G54.7","ZESPÓŁ BÓLU FANTOMOWEGO KOŃCZYNY BEZ BÓLU"
"A31","H","G54.8","INNE ZABURZENIA KORZENI NERWÓW RDZENIOWYCH I SPLOTÓW NERWOWYCH"
"A31","H","G54.9","ZABURZENIA KORZENI NERWÓW RDZENIOWYCH I SPLOTÓW NERWOWYCH, NIE OKREŚLONE"
"A31","H","G56.1","INNE USZKODZENIA NERWU POŚRODKOWEGO"
"A31","H","G56.2","USZKODZENIE NERWU ŁOKCIOWEGO"
"A31","H","G56.3","USZKODZENIE NERWU PROMIENIOWEGO"
"A31","H","G56.4","KAUZALGIA"
"A31","H","G56.8","INNE MONONEUROPATIE KOŃCZYNY GÓRNEJ"
"A31","H","G56.9","MONONEUROPATIE KOŃCZYNY GÓRNEJ, NIE OKREŚLONE"
"A31","H","G57.0","USZKODZENIE NERWU KULSZOWEGO"
"A31","H","G57.1","ZESPÓŁ NERWU SKÓRNEGO BOCZNEGO UDA /NEURALGIA PARAESTHETICA/"
"A31","H","G57.2","USZKODZENIE NERWU UDOWEGO"
"A31","H","G57.3","USZKODZENIE NERWU STRZAŁKOWEGO WSPÓLNEGO"
"A31","H","G57.4","USZKODZENIE NERWU PISZCZELOWEGO"
"A31","H","G57.5","ZESPÓŁ KANAŁU STĘPU"
"A31","H","G57.6","USZKODZENIE NERWÓW PODESZWY"
"A31","H","G57.8","INNE MONONEUROPATIE KOŃCZYNY DOLNEJ"
"A31","H","G57.9","MONONEUROPATIA KOŃCZYNY DOLNEJ, NIE OKREŚLONA"
"A31","H","G58.0","NEUROPATIA MIĘDZYŻEBROWA"
"A31","H","G58.7","MNOGIE ZAPALENIE POJEDYNCZYCH NERWÓW"
"A31","H","G58.8","INNE OKREŚLONE MONONEUROPATIE"
"A31","H","G58.9","MONONEUROPATIA, NIE OKREŚLONA"
"A31","H","G60.0","DZIEDZICZNA NEUROPATIA RUCHOWA I CZUCIOWA"
"A31","H","G60.1","CHOROBA REFSUMA"
"A31","H","G60.2","NEUROPATIA Z TOWARZYSZĄCA DZIEDZICZNĄ ATAKSJĄ"
"A31","H","G60.3","NEUROPATIA SAMOISTNA POSTĘPUJĄCA"
"A31","H","G60.4","INNE NEUROPATIE DZIEDZICZNE I SAMOISTNE"
"A31","H","G60.9","NEUROPATIA SAMOISTNA I DZIEDZICZNA, NIE OKREŚLONA"
"A31","H","G61.0","ZESPÓŁ GULLAINA-BARREGO"
"A31","H","G61.1","NEUROPATIA SUROWICZA"
"A31","H","G61.8","INNE POLINEUROPATIE ZAKAŹNE"
"A31","H","G61.9","POLINEUROPATIA ZAKAŹNA, NIE OKREŚLONA"
"A31","H","G62.0","POLINEUROPATIA WYWOŁANA PRZEZ LEKI"
"A31","H","G62.1","POLINEUROPATIA ALKOHOLOWA"
"A31","H","G62.2","POLINEUROPATIA WYWOŁANA INNYMI CZYNNIKAMI TOKSYCZNYMI"
"A31","H","G62.8","INNE OKREŚLONE POLINEUROPATIE"
"A31","H","G62.9","POLINEUROPATIA, NIE OKREŚLONA"
"A31","H","G64","INNE ZABURZENIA OBWODOWEGO UKŁADU NERWOWEGO"
"A31","H","G70.1","TOKSYCZNE ZABURZENIA NERWOWO-MIĘŚNIOWE"
"A31","H","G70.8","INNE OKREŚLONE ZABURZENIA MIĘŚNIOWO-NERWOWE"
"A31","H","G70.9","ZABURZENIA MIĘŚNIOWO-NERWOWE, NIE OKREŚLONE"
"A31","H","G83.4","ZESPÓŁ OGONA KOŃSKIEGO"
"A31","H","G90.0","SAMOISTNA OBWODOWA NEUROPATIA WEGETATYWNA"
"A31","H","G90.2","ZESPÓŁ HORNERA"
"A31","H","G90.8","INNE ZABURZENIA UKŁADU WEGETATYWNEGO"
"A31","H","G90.9","ZABURZENIE UKŁADU WEGETATYWNEGO, NIE OKREŚLONE"
"A31","H","M79.2","NERWOBÓL /NEURALGIA/ I ZAPALENIE NERWÓW, NIE OKREŚLONE"
"A31","H","R20.0","BRAK CZUCIA"
"A31","H","R20.1","HYPOESTHESIA"
"A31","H","R20.2","PARESTEZJE"
"A31","H","R20.3","PRZECZULICA"
"A31","H","R20.8","INNE I NIEOKREŚLONE ZABURZENIA CZUCIA SKÓRNEGO"
"A31","H","S14.2","URAZ KORZENI NERWOWYCH NERWÓW ODCINKA SZYJNEGO RDZENIA KRĘGOWEGO"
"A31","H","S14.5","URAZ NERWÓW UKŁADU SYMPATYCZNEGO SZYI"
"A31","H","S24.3","URAZ OBWODOWYCH NERWÓW KLATKI PIERSIOWEJ"
"A31","H","S24.4","URAZ NERWÓW UKŁADU SYMPATYCZNEGO KLATKI PIERSIOWEJ"
"A31","H","S24.5","URAZ INNYCH NERWÓW KLATKI PIERSIOWEJ"
"A31","H","S24.6","URAZ NIEOKREŚLONEGO NERWU KLATKI PIERSIOWEJ"
"A31","H","S34.2","URAZ NERWÓW RDZENIOWYCH ODCINKA LĘDŹWIOWEGO I KRZYŻOWEGO KRĘGOSŁUPA"
"A31","H","S34.5","URAZ NERWÓW UKŁADU SYMPATYCZNEGO CZĘŚCI LĘDŹWIOWEJ, KRZYŻOWEJ I MIEDNICZNEJ KRĘGOSŁUPA"
"A31","H","S34.6","URAZ OBWODOWEGO NERWU (NERWÓW) BRZUCHA, DOLNEJ CZĘŚCI GRZBIETU I MIEDNICY"
"A31","H","S34.8","URAZ INNYCH I NIEOKREŚLONYCH NERWÓW NA POZIOMIE BRZUCHA, DOLNEJ CZĘŚCI GRZBIETU I MIEDNICY"
"A31","H","S44.0","URAZ NERWU ŁOKCIOWEGO NA POZIOMIE RAMIENIA"
"A31","H","S44.1","URAZ NERWU POŚRODKOWEGO NA POZIOMIE RAMIENIA"
"A31","H","S44.2","URAZ NERWU PROMIENIOWEGO NA POZIOMIE RAMIENIA"
"A31","H","S44.3","URAZ NERWU PACHOWEGO"
"A31","H","S44.4","URAZ NERWU MIĘŚNIOWO-SKÓRNEGO"
"A31","H","S44.5","URAZ NERWU CZUCIOWEGO NA POZIOMIE BARKU I RAMIENIA"
"A31","H","S44.7","URAZ WIELU NERWÓW NA POZIOMIE BARKU I RAMIENIA"
"A31","H","S44.8","URAZ INNYCH NERWÓW NA POZIOMIE BARKU I RAMIENIA"
"A31","H","S44.9","URAZ NIEOKREŚLONEGO NERWU NA POZIOMIE BARKU I RAMIENIA"
"A31","H","S54.0","URAZ NERWU ŁOKCIOWEGO NA POZIOMIE PRZEDRAMIENIA"
"A31","H","S54.1","URAZ NERWU POŚRODKOWEGO NA POZIOMIE PRZEDRAMIENIA"
"A31","H","S54.2","URAZ NERWU PROMIENIOWEGO NA POZIOMIE PRZEDRAMIENIA"
"A31","H","S54.3","URAZ NERWÓW CZUCIOWYCH SKÓRNYCH NA POZIOMIE PRZEDRAMIENIA"
"A31","H","S54.7","URAZ LICZNYCH NERWÓW NA POZIOMIE PRZEDRAMIENIA"
"A31","H","S54.8","URAZ INNYCH NERWÓW NA POZIOMIE PRZEDRAMIENIA"
"A31","H","S54.9","URAZ NIEOKREŚLONEGO NERWU NA POZIOMIE PRZEDRAMIENIA"
"A31","H","S64.0","URAZ NERWU ŁOKCIOWEGO NA POZIOMIE NADGARSTKA I RĘKI"
"A31","H","S64.1","URAZ NERWU POŚRODKOWEGO NA POZIOMIE NADGARSTKA I RĘKI"
"A31","H","S64.2","URAZ GAŁEZI POWIERZCHOWNEJ NERWU PROMIENIOWEGO NA POZIOMIE NADGARSTKA I RĘKI"
"A31","H","S64.3","URAZ NERWU KCIUKA"
"A31","H","S64.4","URAZ NERWU INNEGO PALCA"
"A31","H","S64.7","URAZ MNOGICH NERWÓW NA POZIOMIE NADGARSTKA I RĘKI"
"A31","H","S64.8","URAZ INNYCH NERWÓW NA POZIOMIE NADGARSTKA I RĘKI"
"A31","H","S64.9","URAZ NIEOKREŚLONEGO NERWU NA POZIOMIE NADGARSTKA I RĘKI"
"A31","H","S74.0","URAZ NERWU KULSZOWEGO NA POZIOMIE BIODRA I UDA"
"A31","H","S74.1","URAZ NERWU UDOWEGO NA POZIOMIE BIODRA I UDA"
"A31","H","S74.2","URAZ NERWU SKÓRNEGO CZUCIOWEGO NA POZIOMIE BIODRA I UDA"
"A31","H","S74.7","URAZ MNOGICH NERWÓW NA POZIOMIE BIODRA I UDA"
"A31","H","S74.8","URAZ INNYCH NERWÓW NA POZIOMIE BIODRA I UDA"
"A31","H","S74.9","URAZ NIEOKREŚLONEGO NERWU NA POZIOMIE BIODRA I UDA"
"A31","H","S84.0","URAZ NERWU PISZCZELOWEGO NA POZIOMIE PODUDZIA"
"A31","H","S84.1","URAZ NERWU STRZAŁKOWEGO WSPÓLNEGO (POWIERZCHOWNEGO) (GŁĘBOKIEGO) NA POZIOMIE PODUDZIA"
"A31","H","S84.2","URAZ CZUCIOWEGO NERWU SKÓRNEGO NA POZIOMIE PODUDZIA"
"A31","H","S84.7","URAZ LICZNYCH NERWÓW NA POZIOMIE PODUDZIA"
"A31","H","S84.8","URAZ INNYCH NERWÓW NA POZIOMIE PODUDZIA"
"A31","H","S84.9","URAZ NIEOKREŚLONEGO NERWU NA POZIOMIE PODUDZIA"
"A31","H","S94.0","URAZ NERWU PODESZWOWEGO BOCZNEGO"
"A31","H","S94.1","URAZ NERWU PODESZWOWEGO PRZYŚRODKOWEGO"
"A31","H","S94.2","URAZ NERWU STRZAŁKOWEGO GŁĘBOKIEGO NA POZIOMIE STAWU SKOKOWEGO"
"A31","H","S94.3","URAZ NERWU SKÓRNEGO NA POZIOMIE STAWU SKOKOWEGO I STOPY"
"A31","H","S94.7","URAZ MNOGICH NERWÓW NA POZIOMIE STAWU SKOKOWEGO I STOPY"
"A31","H","S94.8","URAZ INNYCH NERWÓW NA POZIOMIE STAWU SKOKOWEGO I STOPY"
"A31","H","S94.9","URAZ NIEOKREŚLONEGO NERWU NA POZIOMIE STAWU SKOKOWEGO I STOPY"
"A31","H","T06.0","URAZY MÓZGU I NERWÓW CZASZKOWYCH Z OBRAŻENIAMI NERWÓW RDZENIOWYCH I RDZENIA KRĘGOWEGO NA POZIOMIE SZYI"
"A31","H","T06.1","URAZY NERWÓW RDZENIOWYCH I RDZENIA KRĘGOWEGO OBEJMUJĄCE INNE LICZNE OKOLICE CIAŁA"
"A31","H","T06.2","URAZY NERWÓW OBEJMUJĄCE LICZNE OKOLICE CIAŁA"
"A31","H","T09.4","URAZ NIEOKREŚLONEGO NERWU, NERWU RDZENIOWEGO I SPLOTU TUŁOWIA"
"A31","H","T11.3","URAZ NIEOKREŚLONEGO NERWU KOŃCZYNY GÓRNEJ, POZIOM NIEOKREŚLONY"
"A31","H","T13.3","URAZ NIEOKREŚLONEGO NERWU KOŃCZYNY DOLNEJ, POZIOM NIEOKREŚLONY"
"A31","H","T14.4","URAZ NERWU (NERWÓW) NIEOKREŚLONEJ OKOLICY CIAŁA"
"A31r","H","G55.0","UCISK KORZENI NERWÓW RDZENIOWYCH I SPLOTÓW NERWOWYCH W CHOROBACH NOWOTWOROWYCH (C00-D48+)"
"A31r","H","G55.1","UCISK KORZENI NERWÓW RDZENIOWYCH I SPLOTÓW NERWOWYCH W ZABURZENIACH KRĄŻKA MIĘDZYKRĘGOWEGO (M50-M51+)"
"A31r","H","G55.2","UCISK KORZENI NERWÓW RDZENIOWYCH I SPLOTÓW NERWOWYCH W ZMIANACH ZWYRODNIENIOWYCH KRĘGÓW (M47.-+)"
"A31r","H","G55.3","UCISK KORZENI NERWÓW RDZENIOWYCH I SPLOTÓW NERWOWYCH W INNYCH (DOLEGLIWOŚCIACH KRĘGOSŁUPA) DORSOPATIACH (M45-M46+, M48.-+, M53-M54+)"
"A31r","H","G55.8","UCISK KORZENI NERWÓW RDZENIOWYCH I SPLOTÓW NERWOWYCH W INNYCH CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"A31r","H","G59.0","MONONEUROPATIA CUKRZYCOWA (E10-E14+ ZWYKLE ZE WSPÓLNYM CZWARTYM ZNAKIEM KODU .4)"
"A31r","H","G59.8","INNE MONONEUROPATIE W CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"A31r","H","G63.0","POLINEUROPATIA W CHOROBACH ZAKAŹNYCH I PASOŻYTNICZYCH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"A31r","H","G63.1","POLINEUROPATIA W CHOROBACH NOWOTWOROWYCH (C00-D48+)"
"A31r","H","G63.2","POLINEUROPATIA CUKRZYCOWA (E10-E14+ ZWYKLE ZE WSPÓLNYM CZWARTYM ZNAKIEM KODU .4)"
"A31r","H","G63.3","POLINEUROPATIA W INNYCH CHOROBACH UKŁADU WEWNĄTRZWYDZIELNICZEGO I METABOLICZNYCH (E00-E07+, E15-E16+, E20-E34+, E70-E89+)"
"A31r","H","G63.4","POLINEUROPATIA W NIEDOBORACH ZYWIENIOWYCH (E40-E64+)"
"A31r","H","G63.5","POLINEUROPATIA W UKŁADOWYCH STANACH CHOROBOWYCH TKANKI ŁĄCZNEJ (M30-M35+)"
"A31r","H","G63.6","POLINEUROPATIA W INNYCH ZABURZENIACH UKŁADU KOSTNO-MIĘŚNIOWEGO (M00-M25+, M40-M96+)"
"A31r","H","G63.8","POLINEUROPATIA W INNYCH CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"A31r","H","G99.0","NEUROPATIA WEGETATYWNA W CHOROBACH UKŁADU WEWNĄTRZWYDZIELNICZEGO I METABOLICZNYCH"
"A32","H","G70.0","MIASTENIA CIĘŻKA RZEKOMOPORAŹNA"
"A32","H","G70.2","MIASTENIA WRODZONA I WIEKU ROZWOJOWEGO"
"A32","H","G71.0","DYSTROFIA MIĘŚNIOWA"
"A32","H","G71.1","ZABURZENIA MIOTONICZNE"
"A32","H","G71.2","MIOPATIE WRODZONE"
"A32","H","G71.3","MIOPATIA MITOCHONDRIALNA NIESKLASYFIKOWANA GDZIE INDZIEJ"
"A32","H","G71.8","INNE PIERWOTNE ZABURZENIA MIĘŚNI"
"A32","H","G71.9","PIERWOTNE ZABURZENIA MIĘŚNI, NIE OKREŚLONE"
"A32","H","G72.0","MIOPATIA POLEKOWA"
"A32","H","G72.1","MIOPATIA ALKOHOLOWA"
"A32","H","G72.2","MIOPATIA WYWOŁANA INNYMI CZYNNIKAMI TOKSYCZNYMI"
"A32","H","G72.3","PORAŻENIE OKRESOWE"
"A32","H","G72.4","MIOPATIA ZAPALNA NIESKLASYFIKOWANA GDZIE INDZIEJ"
"A32","H","G72.8","INNE OKREŚLONE MIOPATIE"
"A32","H","G72.9","MIOPATIA, NIE OKREŚLONA"
"A32r","H","G73.0","ZESPOŁY MIASTENICZNE W CHOROBACH UKŁADU WEWNĄTRZWYDZIELNICZEGO"
"A32r","H","G73.1","ZESPÓŁ EATONA-LAMBERTA (C80+)"
"A32r","H","G73.2","INNE ZESPOŁY MIASTENICZNE W CHOROBACH NOWOTWOROWYCH (C00-D48+)"
"A32r","H","G73.3","ZESPOŁY MIASTENICZNE W INNYCH CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"A32r","H","G73.4","MIOPATIA W CHOROBACH ZAKAŹNYCH I PASOŻYTNICZYCH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"A32r","H","G73.5","MIOPATIA W CHOROBACH UKŁADU WEWNĄTRZWYDZIELNICZEGO"
"A32r","H","G73.6","MIOPATIA W CHOROBACH METABOLICZNYCH"
"A32r","H","G73.7","MIOPATIA W INNYCH CHOROBACH SKLASYFIKOWANYCH GDZIE INDZIEJ"
"A33","H","R26.0","CHÓD ATAKTYCZNY"
"A33","H","R26.1","CHÓD PARALITYCZNY"
"A33","H","R26.8","INNE I NIEOKREŚLONE ZABURZENIA CHODU I PORUSZANIA SIĘ"
"A33","H","R27.0","ATAKSJA, NIE OKREŚLONA"
"A33","H","R27.8","INNE I NIEOKREŚLONE ZABURZENIA KOORDYNACJI RUCHÓW"
"A33","H","R42","ZAWROTY GŁOWY I ODURZENIE"
"A34","H","C41.0","KOŚCI CZASZKI I TWARZY"
"A34","H","C70.0","OPONY MÓZGOWE"
"A34","H","C70.9","OPONY, NIE OKREŚLONE"
"A34","H","C71.0","MÓZG Z WYJATKIEM PŁATÓW I KOMÓR"
"A34","H","C71.1","PŁAT CZOŁOWY"
"A34","H","C71.2","PŁAT SKRONIOWY"
"A34","H","C71.3","PŁAT CIEMIENOWY"
"A34","H","C71.4","PŁAT POTYLICZNY"
"A34","H","C71.5","KOMORY MÓZGOWE"
"A34","H","C71.6","MÓŻDŻEK"
"A34","H","C71.7","PIEŃ MÓZGU"
"A34","H","C71.8","ZMIANA PRZEKRACZAJĄCA GRANICE MÓZGU (UWAGA 5)"
"A34","H","C71.9","MÓZG, NIE OKREŚLONY"
"A34","H","C72.2","NERW WĘCHOWY"
"A34","H","C72.3","NERW WZROKOWY"
"A34","H","C72.4","NERW PRZEDSIONKOWO-ŚLIMAKOWY"
"A34","H","C72.5","INNE I NIEOKREŚLONE NERWY CZASZKOWE"
"A34","H","C72.8","ZMIANA PRZEKRACZAJĄCA GRANICE MÓZGU I INNYCH CZĘŚCI CENTRALNEGO SYSTEMU NERWOWEGO (UWAGA 5)"
"A34","H","C72.9","CENTRALNY SYSTEM NERWOWY, NIE OKREŚLONE"
"A34","H","C75.1","PRZYSADKA GRUCZOŁOWA"
"A34","H","C75.2","PRZEWÓD NOSOWO-GARDŁOWY"
"A34","H","C75.3","SZYSZYNKA"
"A34","H","C75.4","KLEBEK SZYJNY"
"A34","H","C79.3","WTÓRNY NOWOTWÓR ZŁOŚLIWY MÓZGU I OPON MÓZGOWYCH"
"A34","H","C79.4","WTÓRNY NOWOTWÓR ZŁOŚLIWY INNYCH I NIEOKREŚLONYCH CZĘŚCI UKŁADU NERWOWEGO"
"A34","H","D31.6","OCZODÓŁ, NIE OKREŚLONY"
"A34","H","D32.0","OPONY MÓZGOWE"
"A34","H","D32.9","OPONY, NIE OKREŚLONE"
"A34","H","D33.0","MÓZG, NADNAMIOTOWE"
"A34","H","D33.1","MÓZG, PODNAMIOTOWE"
"A34","H","D33.2","MÓZG, NIE OKREŚLONY"
"A34","H","D33.3","NERWY CZASZKOWE"
"A34","H","D33.7","INNE OKREŚLONE CZĘŚCI CENTRALNEGO SYSTEMU NERWOWEGO"
"A34","H","D33.9","CENTRALNY SYSTEM NERWOWY, NIE OKREŚLONY"
"A34","H","D35.2","PRZYSADKA"
"A34","H","D35.3","PRZEWÓD NOSOWO-GARDŁOWY"
"A34","H","D35.4","SZYSZYNKA"
"A34","H","D35.5","KLEBEK SZYJNY"
"A34","H","D36.1","NERWY OBWODOWE I AUTONOMICZNY UKŁAD NERWOWY"
"A34","H","D36.7","INNE OKREŚLONE UMIEJSCOWIENIE"
"A34","H","D36.9","NIEZŁOŚLIWY NOWOTWÓR, NIE OKREŚLONEGO UMIEJSCOWIENIA"
"A34","H","D42.0","OPONY MÓZGOWE"
"A34","H","D42.1","OPONY RDZENIOWE"
"A34","H","D42.9","OPONY, NIE OKREŚLONE"
"A34","H","D43.0","MÓZG, NADNAMIOTOWE"
"A34","H","D43.1","MÓZG, PODNAMIOTOWE"
"A34","H","D43.2","MÓZG, NIE OKREŚLONY"
"A34","H","D43.3","NERWY CZASZKOWE"
"A34","H","D43.4","RDZEŃ KRĘGOWY"
"A34","H","D43.7","INNE CZĘŚCI CENTRALNEGO SYSTEMU NERWOWEGO"
"A34","H","D43.9","CENTRALNY SYSTEM NERWOWY, NIE OKREŚLONE"
"A34","H","D44.3","PRZYSADKA"
"A34","H","D44.4","PRZEWÓD NOSOWO-GARDŁOWY"
"A34","H","D44.5","SZYSZYNKA"
"A34","H","D48.2","NERWY OBWODOWE I AUTONOMICZNY UKŁAD NERWOWY"
"A34","H","G93.0","TORBIELE MÓZGU"
"A34","H","Q85.0","NERWIAKOWŁÓKNIAKOWATOŚĆ NIEZŁOŚLIWA"
"A35","H","E75.0","GM2 GANGLIOZYDOZA"
"A35","H","E75.1","INNE GANGLIOZYDOZY"
"A35","H","E75.2","INNE SFINGOLIPIDOZY"
"A35","H","E75.3","SFINGOLIPIDOZA, NIE OKREŚLONA"
"A35","H","E75.4","LIPOFUSCYNOZA NEURONALNA"
"A35","H","E75.5","INNE ZABURZENIA SPICHRZANIA LIPIDÓW"
"A35","H","E75.6","ZABURZENIA SPICHRZANIA LIPIDÓW, NIE OKREŚLONE"
"A35","H","F95.1","PRZEWLEKŁE TIKI RUCHOWE LUB GŁOSOWE (WOKALNE)"
"A35","H","F95.2","ZESPÓŁ TIKÓW GŁOSOWYCH I RUCHOWYCH (ZESPÓŁ GILES DE LA TOURETTE)"
"A35","H","G10","CHOROBA HUNTINGTONA"
"A35","H","G11.0","BEZŁAD WRODZONY NIEPOSTĘPUJACY"
"A35","H","G11.1","BEZŁAD MÓŻDŻKOWY O WCZESNYM POCZĄTKU"
"A35","H","G11.2","BEZŁAD MÓŻDŻKOWY O PÓŹNYM POCZĄTKU"
"A35","H","G11.3","BEZŁAD MÓŻDŻKOWY Z WADLIWYM SYSTEMEM NAPRAWY DNA"
"A35","H","G11.4","DZIEDZICZNE KURCZOWE PORAŻENIE KOŃCZYN DOLNYCH"
"A35","H","G11.8","INNE BEZŁADY DZIEDZICZNE"
"A35","H","G11.9","BEZŁAD DZIEDZICZNY, NIE OKREŚLONY"
"A35","H","G20","CHOROBA PARKINSONA"
"A35","H","G21.0","ZŁOŚLIWY ZESPÓŁ NEUROLEPTYCZNY"
"A35","H","G21.1","PARKINSONIZM WTÓRNY WYWOŁANY INNYMI LEKAMI"
"A35","H","G21.2","PARKINSONIZM WTÓRNY WYWOŁANY INNYMI CZYNNIKAMI ZEWNĘTRZNYMI"
"A35","H","G21.3","PARKINSONIZM PO ZAPALENIU MÓZGU"
"A35","H","G21.8","INNY PARKINSONIZM WTÓRNY"
"A35","H","G21.9","PARKINSONIZM WTÓRNY, NIE OKREŚLONY"
"A35","H","G23.0","CHOROBA HELLERVORDENA-SPATZA"
"A35","H","G23.1","POSTĘPUJACE PONADJĄDROWE PORAŻENIE MIĘŚNI OKA /STEELA-RICHARDSONA-OLSZEWSKIEGO/"
"A35","H","G23.2","ZWYRODNIENIE PRĄŻKOWIA I ISTOTY CZARNEJ /STRIATONIGRALIS DEGENERATIO/"
"A35","H","G23.8","INNE OKREŚLONE CHOROBY ZWYRODNIENIOWE JĄDER PODSTAWY"
"A35","H","G24.0","DYSTONIA WYWOŁANA PRZEZ LEKI"
"A35","H","G24.1","DYSTONIA SAMOISTNA RODZINNA"
"A35","H","G24.2","DYSTONIA SAMOISTNA NIEDZIEDZICZNA"
"A35","H","G24.3","KURCZOWY KRĘCZ KARKU"
"A35","H","G24.4","DYSTONIA SAMOISTNA W OBRĘBIE TWARZY"
"A35","H","G24.8","INNE DYSTONIE"
"A35","H","G24.9","DYSTONIA, NIE OKREŚLONA"
"A35","H","G25.0","DRŻENIE SAMOISTNE"
"A35","H","G25.1","DRŻENIE POLEKOWE"
"A35","H","G25.2","INNE OKREŚLONE FORMY DRŻENIA"
"A35","H","G25.4","PLĄSAWICA POLEKOWA"
"A35","H","G25.5","INNA PLĄSAWICA"
"A35","H","G25.6","POLEKOWE I INNE TIKI POCHODZENIA ORGANICZNEGO"
"A35","H","G25.8","INNE OKREŚLONE ZABURZENIA POZAPIRAMIDOWE I ZABURZENIA CZYNNOŚCI RUCHOWYCH"
"A35","H","G25.9","ZABURZENIA POZAPIRAMIDOWE I ZABURZENIA CZYNNOŚCI RUCHOWYCH, NIE OKREŚLONE"
"A35","H","G30.0","CHOROBA ALZHEIMERA O WCZESNYM POCZĄTKU"
"A35","H","G30.1","CHOROBA ALZHEIMERA O PÓŹNYM POCZĄTKU"
"A35","H","G30.8","OTĘPIENIE TYPU ALZHEIMEROWSKIEGO"
"A35","H","G30.9","CHOROBA ALZHEIMERA, NIE OKREŚLONA"
"A35","H","G31.0","ZANIK MÓZGU OGRANICZONY"
"A35","H","G31.1","STARCZE ZWYRODNIENIE MÓZGU NIESKLASYFIKOWANE GDZIE INDZIEJ"
"A35","H","G31.2","ZWYRODNIENIE UKŁADU NERWOWEGO WYWOŁANE PRZEZ ALKOHOL"
"A35","H","G31.8","INNE OKREŚLONE CHOROBY ZWYRODNIENIOWE UKŁADU NERWOWEGO"
"A35","H","G31.9","CHOROBY ZWYRODNIENIOWE UKŁADU NERWOWEGO, NIE OKREŚLONE"
"A35","H","G83.8","INNE OKREŚLONE ZESPOŁY PORAŻENNE"
"A35","H","G90.3","ZWYRODNIENIE WIELOUKŁADOWE"
"A35","H","G93.1","USZKODZENIE MÓZGU Z NIEDOTLENIENIA NIESKLASYFIKOWANE GDZIE INDZIEJ"
"A35","H","G93.7","ZESPÓŁ REYE`A"
"A35","H","I67.3","POSTĘPUJĄCA NACZYNIOWA LEUKOENCEFALOPATIA"
"A35","H","Q85.1","STWARDNIENIE GUZOWATE"
"A35","H","R25.3","DRŻENIE PĘCZKOWE MIEŚNI"
"A35r","H","G13.0","PARANOWOTWOROWA NEUROMIOPATIA I NEUROPATIA"
"A35r","H","G13.1","INNE ZANIKI UKŁADOWE PIERWOTNIE ZAJMUJĄCE UKŁAD NERWOWY W CHOROBIE NOWOTWOROWEJ"
